conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,RTT_samples_a2b,RTT_samples_b2a,RTT_min_a2b,RTT_min_b2a,RTT_max_a2b,RTT_max_b2a,RTT_avg_a2b,RTT_avg_b2a,RTT_stdev_a2b,RTT_stdev_b2a,RTT_from_3WHS_a2b,RTT_from_3WHS_b2a,RTT_full_sz_smpls_a2b,RTT_full_sz_smpls_b2a,RTT_full_sz_min_a2b,RTT_full_sz_min_b2a,RTT_full_sz_max_a2b,RTT_full_sz_max_b2a,RTT_full_sz_avg_a2b,RTT_full_sz_avg_b2a,RTT full_sz_stdev_a2b,RTT_full_sz_stdev_b2a,post-loss_acks_a2b,post-loss_acks_b2a,ambiguous_acks_a2b,ambiguous_acks_b2a,RTT_min_(last)_a2b,RTT_min_(last)_b2a,RTT_max_(last)_a2b,RTT_max_(last)_b2a,RTT_avg_(last)_a2b,RTT_avg_(last)_b2a,RTT_sdv_(last)_a2b,RTT_sdv_(last)_b2a,segs_cum_acked_a2b,segs_cum_acked_b2a,duplicate_acks_a2b,duplicate_acks_b2a,triple_dupacks_a2b,triple_dupacks_b2a,max_#_retrans_a2b,max_#_retrans_b2a,min_retr_time_a2b,min_retr_time_b2a,max_retr_time_a2b,max_retr_time_b2a,avg_retr_time_a2b,avg_retr_time_b2a,sdv_retr_time_a2b,sdv_retr_time_b2a,

10,10.0.0.1,20.0.0.1,40684,80,1696544398.51796 , 1696544398.134393 ,              8,              8,              0,              0,              7,              8,              5,              2,              0,              0,              0,              0,              0,              0,            156,          16853,              1,              5,            156,          16853,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,           8688,            156,            188,            155,           3369,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          16853,              0,              0,              0,              0,              0,              0,          0.000,          0.021,           21.1,           20.5,              0,              0,           1889,         204039,              3,              6,           20.1,            0.0,           20.2,            0.3,           20.1,            0.1,            0.0,            0.1,           20.2,            0.0,              2,              1,           20.2,            0.0,           20.2,            0.0,           20.2,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
11,10.0.0.1,20.0.0.1,40762,80,1696544398.357212 , 1696544398.440271 ,             10,             10,              0,              0,              9,             10,              7,              2,              0,              0,              0,              0,              0,              0,            156,          18337,              1,              7,            156,          18337,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,           5792,            156,            188,            155,           2619,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          18337,              0,              0,              0,              0,              0,              0,          0.000,          0.021,           21.7,           20.3,              0,              0,           1878,         220771,              3,              8,           20.1,            0.0,           20.1,            0.2,           20.1,            0.0,            0.0,            0.1,           20.1,            0.0,              2,              1,           20.1,            0.0,           20.1,            0.0,           20.1,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
12,10.0.0.1,20.0.0.1,40764,80,1696544398.392402 , 1696544398.486857 ,             12,             12,              0,              0,             11,             12,              9,              2,              0,              0,              0,              0,              0,              0,            156,          31169,              1,              9,            156,          31169,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,          13032,            156,            188,            155,           3462,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          31169,              0,              0,              0,              0,              0,              0,          0.000,          0.032,           24.8,           24.8,              0,              0,           1652,         329988,              3,             10,           20.1,            0.0,           20.2,            0.3,           20.1,            0.0,            0.1,            0.1,           20.1,            0.0,              2,              1,           20.1,            0.0,           20.1,            0.0,           20.1,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
13,10.0.0.1,20.0.0.1,40766,80,1696544398.513135 , 1696544398.582162 ,              6,              6,              0,              0,              5,              6,              3,              2,              0,              0,              0,              0,              0,              0,            156,           4172,              1,              3,            156,           4172,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,           2896,            156,            187,            155,           1390,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            187,              1,              1,            156,           4172,              0,              0,              0,              0,              0,              0,          0.000,          0.000,           26.6,           25.3,              0,              0,           2260,          60440,              3,              4,           20.1,            0.0,           25.2,            0.6,           22.2,            0.1,            2.7,            0.3,           20.1,            0.0,              2,              1,           20.1,            0.0,           21.4,            0.0,           20.8,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
14,10.0.0.1,20.0.0.1,40768,80,1696544398.762753 , 1696544398.851306 ,             10,              9,              0,              0,              9,              9,              7,              2,              0,              0,              0,              0,              0,              0,            156,          23517,              1,              6,            156,          23517,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,          13032,            156,            188,            155,           3918,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          23517,              0,              0,              0,              0,              0,              0,          0.000,          0.024,           22.6,           20.8,              0,              0,           1762,         265570,              3,              7,           20.2,            0.0,           22.6,            0.0,           21.0,            0.0,            1.4,            0.0,           22.6,            0.0,              2,              1,           20.2,            0.0,           22.6,            0.0,           21.4,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
15,10.0.0.1,20.0.0.1,40770,80,1696544399.104729 , 1696544399.423338 ,             11,             10,              0,              0,             10,             10,              7,              2,              1,              0,              1,              0,              1,              0,            156,          22381,              1,              7,            156,          22854,              1,              1,              1,            474,              0,              0,              0,              0,              0,              0,              1,              3,            1/2,            1/2,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              1,              0,              0,              0,              0,              0,           1460,           1460,            156,          13032,            156,            188,            155,           3264,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          22381,              0,              0,              0,              0,              0,              0,          0.000,          0.110,          143.5,          163.8,              0,              0,            490,          70246,              2,              7,           20.5,            0.0,           23.0,            0.7,           21.8,            0.1,            0.0,            0.3,           23.0,            0.0,              1,              1,           23.0,            0.0,           23.0,            0.0,           23.0,            0.0,            0.0,            0.0,              0,              0,              1,              0,           20.3,            0.0,           20.3,            0.0,           20.3,            0.0,            0.0,            0.0,              0,              0,              0,              2,              0,              0,              1,              0,          227.7,            0.0,          227.7,            0.0,          227.7,            0.0,            0.0,            0.0,
16,10.0.0.1,20.0.0.1,40772,80,1696544399.156151 , 1696544399.507186 ,             15,             14,              0,              0,             14,             14,             11,              2,              0,              0,              0,              0,              0,              0,            156,          30812,              1,             11,            156,          30812,              1,              0,              1,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/2,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,           8688,            156,            188,            155,           2800,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          30812,              0,              0,              0,              0,              0,              0,          0.000,          0.042,          231.4,          252.1,              0,              0,            444,          87775,              2,             12,           25.5,            0.0,           30.3,            0.5,           27.9,            0.0,            0.0,            0.2,           25.5,            0.0,              1,              1,           25.5,            0.0,           25.5,            0.0,           25.5,            0.0,            0.0,            0.0,              0,              0,              1,              0,           20.2,            0.0,           20.2,            0.0,           20.2,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              1,              0,          231.4,            0.0,          231.4,            0.0,          231.4,            0.0,            0.0,            0.0,
17,10.0.0.1,20.0.0.1,40774,80,1696544399.528278 , 1696544399.657515 ,             16,             16,              0,              0,             15,             16,             13,              2,              0,              0,              0,              0,              0,              0,            156,          33794,              1,             13,            156,          33794,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,          13032,            156,            188,            155,           2599,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          33794,              0,              0,              0,              0,              0,              0,          0.000,          0.044,           31.0,           30.1,              0,              0,           1207,         261489,              3,             14,           23.3,            0.0,           30.2,            0.6,           27.8,            0.0,            3.9,            0.2,           30.2,            0.0,              2,              1,           23.3,            0.0,           30.2,            0.0,           26.8,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
18,10.0.0.1,20.0.0.1,40776,80,1696544399.681615 , 1696544399.771596 ,             15,             14,              0,              0,             14,             14,             12,              2,              0,              0,              0,              0,              0,              0,            156,          32644,              1,             11,            156,          32644,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,           5792,            156,            188,            155,           2967,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          32644,              0,              0,              0,              0,              0,              0,          0.000,          0.028,           21.2,           20.7,              0,              0,           1734,         362788,              3,             12,           20.1,            0.0,           20.2,            0.0,           20.2,            0.0,            0.0,            0.0,           20.2,            0.0,              2,              1,           20.2,            0.0,           20.2,            0.0,           20.2,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
19,10.0.0.1,20.0.0.1,40778,80,1696544399.863380 , 1696544399.999154 ,             15,             15,              0,              0,             14,             15,             12,              2,              0,              0,              0,              0,              0,              0,            156,          33645,              1,             12,            156,          33645,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,          11584,            156,            153,            155,           2803,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          33645,              0,              0,              0,              0,              0,              0,          0.000,          0.044,           31.0,           30.5,              0,              0,           1149,         247801,              3,             13,           30.0,            0.0,           30.3,            0.5,           30.1,            0.0,            0.2,            0.1,           30.3,            0.0,              2,              1,           30.0,            0.0,           30.3,            0.0,           30.1,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
