conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,RTT_samples_a2b,RTT_samples_b2a,RTT_min_a2b,RTT_min_b2a,RTT_max_a2b,RTT_max_b2a,RTT_avg_a2b,RTT_avg_b2a,RTT_stdev_a2b,RTT_stdev_b2a,RTT_from_3WHS_a2b,RTT_from_3WHS_b2a,RTT_full_sz_smpls_a2b,RTT_full_sz_smpls_b2a,RTT_full_sz_min_a2b,RTT_full_sz_min_b2a,RTT_full_sz_max_a2b,RTT_full_sz_max_b2a,RTT_full_sz_avg_a2b,RTT_full_sz_avg_b2a,RTT full_sz_stdev_a2b,RTT_full_sz_stdev_b2a,post-loss_acks_a2b,post-loss_acks_b2a,ambiguous_acks_a2b,ambiguous_acks_b2a,RTT_min_(last)_a2b,RTT_min_(last)_b2a,RTT_max_(last)_a2b,RTT_max_(last)_b2a,RTT_avg_(last)_a2b,RTT_avg_(last)_b2a,RTT_sdv_(last)_a2b,RTT_sdv_(last)_b2a,segs_cum_acked_a2b,segs_cum_acked_b2a,duplicate_acks_a2b,duplicate_acks_b2a,triple_dupacks_a2b,triple_dupacks_b2a,max_#_retrans_a2b,max_#_retrans_b2a,min_retr_time_a2b,min_retr_time_b2a,max_retr_time_a2b,max_retr_time_b2a,avg_retr_time_a2b,avg_retr_time_b2a,sdv_retr_time_a2b,sdv_retr_time_b2a,

32,10.0.0.1,20.0.0.1,35406,80,1696542769.967959 , 1696542770.286121 ,              7,              6,              0,              0,              6,              6,              4,              2,              0,              0,              0,              0,              0,              0,            156,           5570,              1,              3,            156,           5570,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,           2896,            156,            187,            155,           1856,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            187,              1,              1,            156,           5570,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          106.3,          114.3,              0,              0,            490,          17507,              3,              4,           96.0,            0.0,          113.7,            0.0,          105.3,            0.0,            8.8,            0.0,          106.3,            0.0,              2,              1,          106.3,            0.0,          113.7,            0.0,          110.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
33,10.0.0.1,20.0.0.1,35414,80,1696542770.94337 , 1696542771.879810 ,             17,             16,              0,              0,             16,             16,             13,              2,              0,              0,              0,              0,              0,              0,            156,          26735,              2,             13,            312,          26735,              1,              0,            156,              0,              0,              0,              0,              0,              0,              0,              2,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,          10136,            156,            188,            155,           2056,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          26735,              0,              0,              0,              0,              0,              0,          0.339,          1.158,          920.7,          920.7,              0,              0,             87,          14974,              2,             14,           85.4,            0.0,           97.9,            0.5,           91.6,            0.0,            0.0,            0.1,           97.9,            0.0,              2,              1,           85.4,            0.0,           97.9,            0.0,           91.6,            0.0,            0.0,            0.0,              0,              0,              1,              0,          102.9,            0.0,          102.9,            0.0,          102.9,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              1,              0,          338.7,            0.0,          338.7,            0.0,          338.6,            0.0,            0.0,            0.0,
34,10.0.0.1,20.0.0.1,35424,80,1696542770.193094 , 1696542770.539626 ,              9,              9,              0,              0,              8,              9,              6,              2,              0,              0,              0,              0,              0,              0,            156,          11553,              1,              6,            156,          11553,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,           5792,            156,            188,            155,           1925,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          11553,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          120.5,          115.9,              0,              0,            450,          33339,              3,              7,          106.7,            0.0,          120.5,            0.4,          114.4,            0.1,            7.0,            0.2,          120.5,            0.0,              2,              1,          106.7,            0.0,          120.5,            0.0,          113.6,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
35,10.0.0.1,20.0.0.1,35438,80,1696542770.317633 , 1696542770.808873 ,             12,             12,              0,              0,             11,             12,              9,              2,              0,              0,              0,              0,              0,              0,            156,          30896,              1,              9,            156,          30896,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,          13032,            156,            188,            155,           3432,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          30896,              0,              0,              0,              0,              0,              0,          0.000,          0.145,          116.6,          121.1,              0,              0,            318,          62894,              3,             10,          106.5,            0.0,          120.3,            0.8,          114.4,            0.1,            7.1,            0.3,          116.5,            0.0,              2,              1,          116.5,            0.0,          120.3,            0.0,          118.4,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
36,10.0.0.1,20.0.0.1,35446,80,1696542770.436866 , 1696542770.784623 ,              7,              7,              0,              0,              6,              7,              4,              2,              0,              0,              0,              0,              0,              0,            156,           6522,              1,              4,            156,           6522,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,           4344,            156,            187,            155,           1630,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            187,              1,              1,            156,           6522,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          110.4,          121.8,              0,              0,            449,          18754,              3,              5,          106.0,            0.0,          121.1,            0.7,          112.3,            0.2,            7.9,            0.3,          106.0,            0.0,              2,              1,          106.0,            0.0,          121.1,            0.0,          113.6,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
37,10.0.0.1,20.0.0.1,35484,80,1696542770.732865 , 1696542771.164919 ,              8,              7,              0,              0,              7,              7,              5,              2,              0,              0,              0,              0,              0,              0,            156,          15567,              1,              4,            156,          15567,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,          11584,            156,            188,            155,           3890,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          15567,              0,              0,              0,              0,              0,              0,          0.000,          0.090,          121.9,          121.0,              0,              0,            361,          36030,              3,              5,           97.8,            0.0,          121.8,            0.0,          113.4,            0.0,           13.5,            0.0,          121.8,            0.0,              2,              1,          120.5,            0.0,          121.8,            0.0,          121.1,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
38,10.0.0.1,20.0.0.1,35498,80,1696542770.905835 , 1696542771.347060 ,             12,             12,              0,              0,             11,             12,              9,              2,              0,              0,              0,              0,              0,              0,            156,          30995,              1,              9,            156,          30995,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,          13032,            156,            188,            155,           3443,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          30995,              0,              0,              0,              0,              0,              0,          0.000,          0.158,          121.3,          121.3,              0,              0,            354,          70248,              3,             10,           87.9,            0.0,           98.8,            0.7,           93.7,            0.1,            5.5,            0.2,           87.9,            0.0,              2,              1,           87.9,            0.0,           98.8,            0.0,           93.3,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
39,10.0.0.1,20.0.0.1,35518,80,1696542771.138596 , 1696542771.571045 ,             16,             16,              0,              0,             15,             16,             13,              2,              0,              0,              0,              0,              0,              0,            156,          30002,              1,             13,            156,          30002,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,           5792,            156,            188,            155,           2307,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          30002,              0,              0,              0,              0,              0,              0,          0.000,          0.101,          121.8,          108.8,              0,              0,            361,          69377,              3,             14,           98.8,            0.0,          121.7,            0.5,          109.6,            0.0,           11.5,            0.1,          121.7,            0.0,              2,              1,          108.3,            0.0,          121.7,            0.0,          115.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
40,10.0.0.1,20.0.0.1,35520,80,1696542771.168504 , 1696542771.567720 ,             10,             10,              0,              0,              9,             10,              7,              2,              0,              0,              0,              0,              0,              0,            156,          18696,              1,              7,            156,          18696,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,           7240,            156,            188,            155,           2670,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          18696,              0,              0,              0,              0,              0,              0,          0.000,          0.080,          120.5,          108.1,              0,              0,            391,          46832,              3,              8,           88.1,            0.0,          120.5,            0.5,          105.4,            0.1,           16.3,            0.2,          120.5,            0.0,              2,              1,          107.7,            0.0,          120.5,            0.0,          114.1,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
41,10.0.0.1,20.0.0.1,35532,80,1696542771.310209 , 1696542771.715227 ,             13,             13,              0,              0,             12,             13,             10,              2,              0,              0,              0,              0,              0,              0,            156,          27656,              1,             10,            156,          27656,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,          11584,            156,            188,            155,           2765,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          27656,              0,              0,              0,              0,              0,              0,          0.000,          0.127,          108.5,          120.5,              0,              0,            385,          68283,              3,             11,           76.2,            0.0,          119.7,            0.9,           91.3,            0.1,           24.6,            0.3,           78.1,            0.0,              2,              1,           78.1,            0.0,          119.7,            0.0,           98.9,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
42,10.0.0.1,20.0.0.1,35534,80,1696542771.332072 , 1696542771.753663 ,             10,             10,              0,              0,              9,             10,              7,              2,              0,              0,              0,              0,              0,              0,            156,          23299,              1,              7,            156,          23299,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,          10136,            156,            188,            155,           3327,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          23299,              0,              0,              0,              0,              0,              0,          0.000,          0.133,          117.0,          121.2,              0,              0,            370,          55264,              3,              8,           75.0,            0.0,          120.6,            0.6,           95.5,            0.1,           23.1,            0.2,           75.0,            0.0,              2,              1,           75.0,            0.0,          120.6,            0.0,           97.8,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
43,10.0.0.1,20.0.0.1,35546,80,1696542771.435239 , 1696542771.872037 ,              8,              7,              0,              0,              7,              7,              5,              2,              0,              0,              0,              0,              0,              0,            156,          18082,              1,              4,            156,          18082,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,          13032,            156,            188,            155,           4519,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          18082,              0,              0,              0,              0,              0,              0,          0.000,          0.124,          122.8,          121.6,              0,              0,            357,          41397,              3,              5,           87.9,            0.0,          121.5,            0.0,          103.5,            0.0,           16.9,            0.0,          101.1,            0.0,              2,              1,           87.9,            0.0,          101.1,            0.0,           94.5,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
44,10.0.0.1,20.0.0.1,35560,80,1696542771.587848 , 1696542772.39854 ,             10,             10,              0,              0,              9,             10,              7,              2,              0,              0,              0,              0,              0,              0,            156,          22805,              1,              7,            156,          22805,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,          10136,            156,            188,            155,           3257,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          22805,              0,              0,              0,              0,              0,              0,          0.000,          0.101,          121.1,          114.3,              0,              0,            345,          50453,              3,              8,          113.5,            0.0,          121.0,            0.5,          116.1,            0.1,            4.3,            0.2,          121.0,            0.0,              2,              1,          113.7,            0.0,          121.0,            0.0,          117.4,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
45,10.0.0.1,20.0.0.1,35562,80,1696542771.613444 , 1696542772.52148 ,              9,              8,              0,              0,              8,              8,              6,              2,              0,              0,              0,              0,              0,              0,            156,          18426,              1,              5,            156,          18426,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,          10136,            156,            188,            155,           3684,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          18426,              0,              0,              0,              0,              0,              0,          0.000,          0.090,          120.1,          118.9,              0,              0,            356,          42001,              3,              6,          107.3,            0.0,          120.1,            0.0,          115.2,            0.0,            6.9,            0.0,          120.1,            0.0,              2,              1,          118.3,            0.0,          120.1,            0.0,          119.2,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
46,10.0.0.1,20.0.0.1,35566,80,1696542771.626151 , 1696542771.945926 ,              7,              7,              0,              0,              6,              7,              4,              2,              0,              0,              0,              0,              0,              0,            156,          14487,              1,              4,            156,          14487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,           8688,            156,            188,            155,           3620,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          14487,              0,              0,              0,              0,              0,              0,          0.000,          0.004,          121.3,          103.8,              0,              0,            488,          45304,              3,              5,           88.2,            0.0,          121.3,            1.1,          104.4,            0.2,           16.6,            0.5,          121.3,            0.0,              2,              1,           88.2,            0.0,          121.3,            0.0,          104.7,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
47,10.0.0.1,20.0.0.1,35568,80,1696542771.791178 , 1696542772.404148 ,             15,             15,              0,              0,             14,             15,             12,              2,              0,              0,              0,              0,              0,              0,            156,          33428,              1,             12,            156,          33428,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,          13032,            156,            188,            155,           2785,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          33428,              0,              0,              0,              0,              0,              0,          0.000,          0.339,          204.6,          204.6,              0,              0,            254,          54534,              3,             13,           86.9,            0.0,           96.3,            0.5,           90.8,            0.0,            4.9,            0.1,           86.9,            0.0,              2,              1,           86.9,            0.0,           89.1,            0.0,           88.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
48,10.0.0.1,20.0.0.1,35570,80,1696542771.892629 , 1696542772.355128 ,             14,             13,              0,              0,             13,             13,             11,              2,              0,              0,              0,              0,              0,              0,            156,          33078,              1,             10,            156,          33078,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,          10136,            156,            188,            155,           3307,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          33078,              0,              0,              0,              0,              0,              0,          0.000,          0.155,          121.9,          120.5,              0,              0,            337,          71520,              3,             11,           85.0,            0.0,          120.5,            0.0,          101.7,            0.0,           17.8,            0.0,           99.6,            0.0,              2,              1,           85.0,            0.0,           99.6,            0.0,           92.3,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
49,10.0.0.1,20.0.0.1,35572,80,1696542771.903514 , 1696542772.241256 ,              6,              6,              0,              0,              5,              6,              3,              2,              0,              0,              0,              0,              0,              0,            156,           9475,              1,              3,            156,           9475,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,           8688,            156,            187,            155,           3157,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            187,              1,              1,            156,           9475,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          120.6,          119.3,              0,              0,            462,          28054,              3,              4,          107.6,            0.0,          119.2,            1.1,          111.6,            0.3,            6.5,            0.6,          107.6,            0.0,              2,              1,          107.6,            0.0,          108.1,            0.0,          107.9,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
50,10.0.0.1,20.0.0.1,35574,80,1696542771.924350 , 1696542772.357594 ,              9,              8,              0,              0,              8,              8,              6,              2,              0,              0,              0,              0,              0,              0,            156,          20655,              1,              5,            156,          20655,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,          13032,            156,            188,            155,           4130,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          20655,              0,              0,              0,              0,              0,              0,          0.000,          0.114,          122.0,          120.8,              0,              0,            360,          47675,              3,              6,           83.4,            0.0,          120.7,            0.0,          105.6,            0.0,           19.6,            0.0,          112.7,            0.0,              2,              1,           83.4,            0.0,          112.7,            0.0,           98.1,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
51,10.0.0.1,20.0.0.1,35576,80,1696542771.945787 , 1696542772.370623 ,              8,              7,              0,              0,              7,              7,              5,              2,              0,              0,              0,              0,              0,              0,            156,          15141,              1,              4,            156,          15141,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            156,           8688,            156,            188,            155,           3784,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          15141,              0,              0,              0,              0,              0,              0,          0.000,          0.097,          123.1,          121.9,              0,              0,            367,          35640,              3,              5,           83.7,            0.0,          121.8,            0.0,          108.5,            0.0,           21.5,            0.0,          120.0,            0.0,              2,              1,           83.7,            0.0,          120.0,            0.0,          101.8,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
52,10.0.0.1,20.0.0.1,35578,80,1696542772.72198 , 1696542772.883873 ,             14,             12,              0,              0,             13,             12,             10,              2,              1,              0,              1,              0,              1,              0,            156,          23652,              1,              9,            156,          23948,              1,              1,              1,            297,              0,              0,              0,              0,              0,              0,              1,              3,            1/2,            1/2,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              1,              0,              0,              0,              0,              0,           1460,           1460,            156,           5792,            156,            188,            155,           2660,          65536,          69632,          65536,          69632,              0,              0,          65536,          69632,            156,            188,              1,              1,            156,          23652,              0,              0,              0,              0,              0,              0,          0.000,          0.428,          328.8,          329.4,              0,              0,            192,          29140,              2,              9,           98.4,            0.0,          120.1,            0.0,          109.2,            0.0,            0.0,            0.0,          120.1,            0.0,              1,              1,          120.1,            0.0,          120.1,            0.0,          120.1,            0.0,            0.0,            0.0,              0,              0,              1,              0,          112.9,            0.0,          112.9,            0.0,          112.9,            0.0,            0.0,            0.0,              0,              0,              0,              3,              0,              1,              1,              0,          379.2,            0.0,          379.2,            0.0,          379.2,            0.0,            0.0,            0.0,
